Type,Lot,Etage,Surface,Terrasse,Jardin,Exposition,Parking,Prix,Prix m2,Statut,Plan
<b>T2</b>,01F101,,"39,56 m2",,,Sud,,<b>190 000 €</b>,4802 €/m2,Disponible,<button>Plan</button>
<b>T2</b>,01F215,,"37,12 m2",,,Sud,,<b>193 000 €</b>,5199 €/m2,Disponible,<button>Plan</button>
<b>T2</b>,01F102,,"41,02 m2",,,Sud,,<b>193 000 €</b>,4705 €/m2,Disponible,<button>Plan</button>
<b>T2</b>,01F216,,"37,6 m2",,,Sud,,<b>194 000 €</b>,5159 €/m2,Disponible,<button>Plan</button>
<b>T2</b>,01F213,,"37,47 m2",,,Sud,,<b>196 000 €</b>,5230 €/m2,Disponible,<button>Plan</button>
<b>T4</b>,01F129,,"76,41 m2",,,Sud,,<b>312 000 €</b>,4083 €/m2,Disponible,<button>Plan</button>
<b>T3</b>,F218,R+2,"56,58 m2","10,96 m2",,Nord-Ouest,BS30,<b>226 000 €</b>,3994 €/m2,Disponible,<button>Plan</button>
<b>T3</b>,F122,R+1,"56,61 m2","7,08 m2",,Sud-Ouest,BD16,<b>229 000 €</b>,4045 €/m2,Disponible,<button>Plan</button>
