Type,Lot,Etage,Surface,Terrasse,Jardin,Exposition,Parking,Prix,Prix m2,Statut,Plan
<b>T2</b>,B08,RdC,"35,42 m2","8,66 m2",,Sud,Oui,<b>231 000 €</b>,6521 m2/€,Optionné,<button>Plan</button>
<b>T3</b>,A13,R+1,"66,25 m2","12,15 m2",,Sud,Oui,<b>295 000 €</b>,4452 m2/€,Optionné,<button>Plan</button>
