Type,Lot,Etage,Surface,Terrasse,Jardin,Exposition,Parking,Prix,Prix m2,Statut,Plan
<b>T4</b>,01H11,,"79,85 m2",,,Ouest,,<b>386 000 €</b>,4834 €/m2,Disponible,<button>Plan</button>
<b>T4</b>,01G34,,"82,15 m2",,,Sud-Est,,<b>417 000 €</b>,5076 €/m2,Disponible,<button>Plan</button>
